Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,"Macedonia, FYR",Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
100832,25893450,20262399,2992547,80991,323773264,5242032,39558890,2958500,58650,90301,20697900,8268641,8484550,7675338,10547958,8216896,13829177,145368004,7601022,958414,335830,3779468,9604924,290747,64523,9283334,189012412,275039,370250,672228,1884238,4201758,32570505,105901322,7483934,155411,16319792,1311020000,18699435,17899562,56543011,3842365,43835722,626425,480795,4308794,6806838,11296233,141239,50031,1045509,10238905,82376451,796208,70807,5437272,9371338,33777915,1910175419,2734859659,2147029631,393571334,875343235,13967480,78159048,330922791,4066648,44397319,1346810,78850689,497973712,392932365,5266268,827411,63621381,48383,105684,1444844,60846820,4136000,22113425,32296,9881428,1491021,1412669,792217,11020362,103259,56774,13397008,158648,749601,1162908282,6857100,7541406,563415107,4440000,9409457,10071370,4254416829,5506476109,1252059280,412705870,229838202,839353410,76914,1161977719,,4273591,71227880,27697912,303782,7053700,58143979,2760279,5934232,127854000,15308084,37052050,5218400,13474489,94260,49210,48438292,2377258,498847473,5849356,4057350,3375838,5881435,165407,567821716,772488966,549135479,35095,19670151,2519781995,5438568259,1965662,2129839624,3269909,472637,2218357,493320,28414,30869346,34408,3585209,18880268,327371,356287693,110092378,52078,4889432780,2063145,13227064,405308,48846474,312079307,615025,2558012,61688,21547463,3220653,1233996,13429262,26143566,331014940,2055734,235750,14132064,142614094,5450211,16346101,4660677,25940618,10071,4184600,1210090990,2582991,23681565,157093993,3391905,27949944,87809419,20012,6470272,38141267,658586521,3805214,24061097,10522288,5882796,3406334,2098492,1052236684,257832,1010382,21193760,143049528,9206580,1536943534,24578301,31607064,11556763,4401365,481422,5848692,6056478,29614,10718317,7411569,786951192,8468152,787035792,32586895,159328,504307,5373054,2006868,9080505,1120514,33441,84600,18914977,27642,10421597,1886075684,436152601,5837792,65824164,7000557,4810105,551595525,1048621,308672973,101689,1536943534,787035792,1303144,10196136,68763405,10137,40634948,29550662,46787750,2369650785,3331043,298379912,26488250,108907,27239168,23905,108371,85094617,214634,6601476541,181094,1719536,21160534,49364582,12383446,13124267
101220,26616792,20997687,2970017,82683,331653797,6044067,39970224,2933056,57903,91381,20827600,8295487,8581300,7939573,10625700,8454791,14252021,147139191,7545338,1035891,342328,3774000,9560953,298407,64888,9441444,191026637,276150,374864,686958,1914414,4275800,32887928,105504531,7551117,156513,16491687,1317885000,19085941,18395389,58417562,3976246,44374572,641620,486438,4369469,6851221,11303687,144056,51483,1063712,10298828,82266372,809402,70950,5461438,9504353,34300076,1924328623,2778276175,2162104019,394257705,878465990,14205453,79537253,332645166,4153332,45226803,1340680,81000409,499916647,402796842,5288720,834812,64016227,48448,105078,1489193,61322463,4082000,22700212,32510,10096727,1539116,1445958,829327,11048473,103586,56555,13700286,158855,747869,1172156434,6916300,7707972,579434057,4436000,9556889,10055780,4297926816,5579375555,1281448739,422204235,232989141,859244504,77727,1179681239,,4398942,72031103,28390433,311566,7180100,58438310,2775467,6193191,128001000,15484192,38085909,5268400,13676693,96311,49783,48683638,2503410,505365856,5949787,4086466,3512932,5970362,167288,574994397,790978141,564514253,35322,19810789,2559728298,5511067338,1982287,2142908325,3231294,479993,2200325,503823,28905,31225881,35111,3576910,19433523,336070,363996317,111836346,52137,4946553085,2065458,13675606,406724,49171586,317721161,615875,2591670,59513,22188387,3312665,1239630,13840969,26625845,334184023,2079915,239250,14668338,146417024,5522106,16381696,4709153,26214847,10002,4223800,1219114314,2662762,24300791,160332974,3453807,28292724,89293490,20116,6627922,38120560,677788806,3782995,24203289,10542964,5966159,3494496,2126235,1058174510,260594,1189633,20882982,142805088,9447402,1560818860,25252569,32282526,11873557,4588599,492940,6015417,6083475,29977,11038596,7381579,808575133,8856800,808660166,33278247,163101,509705,5374622,2018122,9148092,1138434,33811,85033,19632806,28640,10775708,1900087547,436814265,5997385,66195615,7152385,4870137,558768052,1064973,314226665,102357,1560818860,808660166,1309260,10298087,69597281,10243,41923715,30590487,46509350,2386824787,3339741,301231207,26868000,109047,27691965,24731,108339,85889590,219953,6683223772,182286,1733404,21751605,49887181,12725974,13329909
101353,27294031,21759420,2947314,83861,339825483,6894278,40382389,2908220,57030,92478,21249200,8321496,8763400,8212264,10709973,8696916,14689726,148805814,7492561,1114590,348676,3763599,9527985,306165,65273,9599855,192979029,277319,379252,700950,1946351,4345386,33245773,105126686,7647675,157581,16661942,1324655000,19497986,18907008,60373608,4115435,44901544,657229,491723,4429508,6895315,11309754,145880,52926,1081563,10384603,82110097,822934,71074,5493621,9636520,34860715,1938363936,2821797496,2177421759,395304586,881965815,14447562,80953881,334274730,4232636,45954106,1337090,83184892,501808477,412832401,5313399,843340,64374989,48485,104478,1536411,61806995,4030000,23298640,32732,10323142,1588572,1480841,868418,11077841,103930,56328,14006366,159035,746314,1181962982,6957800,7872658,595849807,4434508,9705029,10038188,4341646260,5653072135,1311425875,432032769,236159276,879393106,78534,1197146906,,4489544,72845542,29111417,317414,7308800,58826731,2790122,6489822,128063000,15674000,39148416,5318700,13880509,98440,50332,49054708,2652340,511896377,6052190,4111047,3662993,6053078,169220,582179826,809730997,580229110,35541,19945832,2599821177,5584333697,1999930,2156164379,3198231,488650,2177322,514348,29376,31596855,35853,3570108,19996469,345054,371999662,113661809,52218,5004104587,2067378,14138216,409379,49479752,323531149,616969,2628131,57431,22846758,3407541,1244121,14271234,27111069,337405012,2106375,242750,15228525,150347390,5594506,16445593,4768212,26475859,9947,4259800,1228624922,2759014,24955735,163644603,3516268,28641980,90751864,20228,6787187,38125759,697549138,3760866,24335146,10558177,6047117,3596688,2155339,1064603304,263179,1389342,20537875,142742350,9708169,1584359049,25940770,32955496,12203957,4839396,504477,6165372,6110301,30351,11369276,7350222,830878600,9263136,830965556,34006389,166913,515148,5379233,2021316,9219637,1158897,33964,86956,20325443,29481,11133861,1913991988,437864853,6161796,66545760,7309728,4935762,565956228,1078110,319934461,103005,1584359049,830965556,1315372,10407336,70440032,10340,43270144,31663896,46258200,2404283410,3350824,304093966,27302800,109165,28141701,25604,108399,86707801,225340,6766296679,183526,1747383,22356391,50412129,13082517,13558469
101453,28004331,22549547,2927519,84462,348145094,7666393,40799407,2888584,56227,93581,21691700,8343323,8947243,8489031,10796493,8944706,15141099,150454708,7444443,1185029,354856,3746561,9506765,313929,65636,9758748,194895996,278470,383772,714458,1979882,4404230,33628571,104924372,7743831,158603,16829442,1331260000,19936366,19432541,62409435,4253712,45416181,673252,496963,4488263,6939534,11318602,146833,54279,1098076,10443936,81902307,836840,71229,5523095,9767758,35465760,1952308448,2865439651,2192352319,397043992,885591814,14691275,82465022,335360887,4310334,46362946,1334515,85416253,503317964,423028631,5338871,851967,64707044,48517,103960,1586754,62276270,3978000,23903831,32956,10556524,1639560,1517448,909111,11107017,104296,56323,14316208,159231,745693,1190790909,6972800,8035021,612731524,4429078,9852870,10022650,4385943475,5727963757,1342020282,442179341,239340478,899840941,79325,1214270132,,4535375,73687565,29894652,318499,7485600,59095365,2804082,6821116,128047000,16092822,40237204,5383300,14090208,100568,50886,49307835,2818939,518406797,6152036,4183156,3811528,6121053,171022,589349327,828953320,596172925,35766,20075086,2640211692,5658778430,2019209,2169773889,3162916,497783,2141669,525313,29820,31989897,36534,3565604,20569121,354501,380192587,115505228,52320,5062605505,2069093,14606597,412477,49800690,329488935,618294,2668289,55674,23524063,3506288,1247429,14714602,27605383,340465736,2137040,245950,15813913,154402181,5666581,16530388,4828726,26741103,9945,4302600,1237366149,2882942,25615419,167049580,3579385,29001507,92220879,20342,6947447,38151603,717959651,3740410,24463021,10568247,6127837,3702218,2184837,1070107590,265581,1590780,20367487,142785342,9977446,1607663899,26661492,33650619,12550917,4987573,516079,6310260,6137276,30723,11707990,7320807,853866359,9670667,853953657,34739790,170813,520619,5386406,2039669,9298515,1180675,34238,87298,20824893,30245,11502786,1927809542,439624673,6330472,66881867,7472819,5007950,573125269,1092021,325786717,103604,1607663899,853953657,1321618,10521834,71339185,10441,44664231,32771895,46053300,2422393813,3362755,306771529,27767400,109253,28587323,26447,108405,87565407,230785,6849569339,184826,1761474,22974929,50970818,13456417,13810599
101669,28803167,23369131,2913021,84449,356508908,8270684,41223889,2877311,55637,94661,22031750,8363404,9054332,8766930,10895586,9199259,15605217,152149102,7395599,1240862,360832,3722084,9490583,321608,65124,9918242,196796269,279569,388662,727641,2014866,4448525,34005274,104543801,7824909,159581,16993354,1337705000,20401331,19970495,64523263,4386693,45918097,689692,502384,4545280,6984096,11333051,148703,55507,1112607,10474410,81776930,851146,71440,5547683,9897985,36117637,1966231608,2909410986,2207154641,399053204,889016507,14934690,84107606,336151474,4390840,46576897,1331475,87702670,504421126,433388814,5363352,859950,65027507,48550,103616,1640210,62766365,3926000,24512104,33189,10794170,1692149,1555880,951104,11121341,104677,56905,14630417,159444,746556,1198787232,7024200,8194778,630127436,4417781,9999617,10000023,4430022932,5803571023,1373548091,452947421,242524123,920600670,80072,1230980691,,4560155,74567511,30762701,318041,7623600,59277417,2817210,7182390,128070000,16321872,41350152,5447900,14308740,102652,51445,49554112,2998083,524870761,6246274,4337141,3948125,6169140,172580,596478519,848791962,612274687,36003,20198353,2681264749,5734082511,2040551,2182871640,3097282,506953,2097555,536969,30235,32409639,37094,3562045,21151640,364511,388376106,117318941,52425,5121807824,2070739,15075085,414508,50155896,335581557,619428,2712650,54424,24221405,3609543,1250400,15167095,28112289,343408819,2173170,249750,16425578,158578261,5737723,16615394,4889252,27023137,10025,4350700,1245479028,3041460,26267053,170560182,3643222,29373646,93726624,20470,7108239,38042794,739082260,3721525,24591599,10573100,6209877,3811102,2214096,1075131208,267820,1779676,20246871,142849449,10246842,1630806784,27425676,34385963,12916229,5076732,527790,6458720,6164626,31110,12053223,7291436,877538597,10067192,877628367,35465245,174776,526103,5391428,2048583,9378126,1202843,34056,89770,21018834,30994,11887202,1941604842,441513779,6502952,67208808,7641630,5087210,580246796,1109591,331770455,104137,1630806784,877628367,1328100,10639931,72326914,10531,46098591,33915133,45870700,2440543075,3374415,309338421,28562400,109315,29028033,27224,108358,88472512,236295,6932869743,186205,1775680,23606779,51584663,13850033,14086317
102053,29708599,24218565,2905195,83751,364895878,8672475,41656879,2875581,55320,95719,22340024,8391643,9173082,9043508,11047744,9460802,16081904,153911916,7348328,1278269,366568,3688865,9473172,329192,64564,10078343,198686688,280601,394013,740510,2051339,4476153,34342780,104174038,7912398,160497,17153357,1344130000,20895311,20520447,66713597,4512730,46406646,706569,508067,4600474,7029022,11354651,150831,56579,1124835,10496088,80274983,865937,71718,5570572,10027095,36819558,1980303926,2953406021,2221934584,401241932,891098854,15177355,85897561,335429120,4474690,46742697,1327439,90046756,504015371,443918286,5388272,867086,65342775,48608,103468,1697101,63258918,3875000,25121796,33405,11035170,1746363,1596154,994290,11104899,105075,56890,14948919,159678,749100,1204631343,7071600,8351600,648053253,4280622,10145054,9971727,4474450995,5880131377,1405680382,463997812,245707511,941682570,80759,1247236029,,4580084,75491582,31727053,319014,7765800,59379449,2829493,7574943,127833000,16557201,42486839,5514600,14537886,104656,52006,49936638,3191051,531283625,6333487,4588368,4070167,6193501,173832,603537118,869298106,628504663,36264,20315017,2722672277,5810352625,2064166,2196130364,3028115,518347,2059709,549439,30615,32858823,37497,3559986,21743949,375131,396573248,119090017,52542,5181847962,2072383,15540989,416268,50553031,341822043,620079,2761516,53786,24939005,3717672,1252404,15627618,28635128,346051624,2215621,254350,17064636,162877076,5807820,16693074,4953088,27327147,10057,4384000,1251781641,3237268,26900149,174184265,3707782,29759989,95277940,20599,7269348,38063255,760942116,3678732,24722298,10557560,6293783,3927051,2242763,1078064180,269843,1952054,20147528,142960868,10516071,1653798614,28238020,35167314,13300910,5183688,539614,6611692,6192560,31504,12404725,7234099,901902485,10448857,901989926,36171934,178800,531589,5398384,2052843,9449213,1225258,33435,87441,20863993,31731,12288651,1955546907,443585809,6679282,67530130,7815949,5174061,587315129,1131523,337894992,104577,1653798614,901989926,1334788,10761467,73409455,10628,47570902,35093648,45706100,2459175685,3385624,311644280,29339400,109341,29463291,27901,108292,89436644,241871,7014983968,187665,1791000,24252206,52263516,14264756,14386649
102577,30696958,25096150,2900401,82431,373306993,8900453,42096739,2881922,55230,96777,22742475,8429991,9295784,9319710,11128246,9729160,16571216,155727053,7305888,1300217,372039,3648200,9464495,336701,64798,10239004,200560983,281585,399748,752967,2089315,4490416,34750545,103935318,7996861,161358,17309746,1350695000,21418603,21082383,68978682,4633363,46881475,723868,513979,4654122,7074129,11382146,152088,57523,1135062,10510785,80425823,881185,72044,5591572,10154950,37565847,1994651365,2997066325,2237082761,403439691,894679968,15419666,87813257,336180504,,46773055,1322696,92444183,505117542,454618893,5413971,873596,65659789,48666,103503,1756817,63700300,3825000,25733049,33623,11281469,1802125,1638139,1038593,11045011,105481,56810,15271056,159973,753091,1212058100,7150100,8505646,666488623,4267558,10289210,9920362,4519551913,5957668177,1438116264,474993526,248883232,963122738,81406,1263065852,,4599533,76453574,32776571,320716,7910500,59539717,2840992,7992573,127629000,16792089,43646629,5607200,14776866,106613,52591,50199853,3395556,537645733,6415169,4916404,4181563,6198258,174835,610547919,890423474,644901894,36545,20425000,2764105969,5887499549,2089928,2209708504,2987773,530946,2034319,562531,30959,33333789,37783,3559519,22346573,386203,404783020,120828307,52663,5242597655,2074036,16006670,420028,50986514,348195697,620601,2814226,53718,25676606,3830239,1255882,16097305,29170456,348808615,2263934,259000,17731634,167297284,5877108,16754962,5018573,27649925,10279,4408100,1259608786,3464644,27529595,177911533,3772938,30158966,96866642,20758,7430836,38063164,783505835,3634488,24854034,10514844,6379219,4046901,2271298,1082727404,271703,2109568,20058035,143201676,10788853,1676615491,29086357,35990192,13703513,5312437,551531,6766103,6221246,31914,12763776,7199077,926951572,10818258,927039875,36875022,182889,537077,5407579,2057159,9519374,1248158,34640,88303,20420701,32431,12705135,1969762859,445770413,6859482,67843979,7995062,5267839,594330743,1156760,344148796,104951,1676615491,927039875,1341588,10886668,74569867,10725,49082997,36306796,45593300,2478491686,3396777,313993272,29774500,109328,29893080,28509,108191,90451881,247485,7099557649,189194,1805200,24909969,52998213,14699937,14710826
103187,31731688,25998340,2895092,80788,381702086,9006263,42539925,2893509,55307,97824,23145901,8479823,9416801,9600186,11182817,10004451,17072723,157571292,7265115,1315411,377240,3604999,9465997,344181,65001,10400264,202408632,282509,405716,764961,2128507,4499653,35152370,103713726,8089346,162180,17462982,1357380000,21966312,21655715,71316033,4751393,47342981,741500,520106,4706401,7118888,11412167,153822,58371,1143896,10514272,80645605,896688,72400,5614932,10281296,38338562,2009173000,3040700765,2252311022,405871230,898881448,15661547,89807433,337325526,,46620045,1317997,94887724,506621110,465515402,5438972,879715,65998660,48747,103702,1817271,64128226,3776000,26346251,33831,11536615,1859324,1681495,1083746,10965211,105909,56483,15596214,160375,758081,1219556921,7178900,8657785,685401960,4255689,10431776,9893082,4564885065,6036113018,1471227953,486261860,252032263,984966093,82013,1278562207,,4623816,77435384,33883145,323764,8059500,60233948,2851807,8413464,127445000,17035550,44826849,5719600,15022692,108535,53169,50428893,3598385,543940758,6494557,5276102,4286291,6195970,175660,617495658,912093996,661550623,36834,20585000,2805845772,5965580605,2117361,2223457388,2957689,543360,2012647,575841,31264,33824769,37971,3558566,22961146,397397,412953000,122535969,52793,5304029982,2075739,16477818,425967,51448196,354641044,621207,2869107,54036,26434372,3946170,1258653,16577147,29706724,351451876,2316520,263650,18426372,171829303,5945747,16804432,5079623,27985310,10821,4442100,1267734036,3711481,28153079,181712595,3838462,30565716,98481032,20920,7592865,38040196,806705375,3593077,24985976,10457295,6465740,4169506,2300045,1087610209,273528,2250473,19983693,143506911,11065151,1699310450,29944476,36849918,14120320,5399162,563513,6922079,6250777,32303,13132349,7164132,952644123,11177490,952734072,37572012,187045,542540,5413393,2059953,9600379,1271456,36607,89949,19809141,33108,13133589,1984152637,448167115,7042948,68143065,8177809,5366277,601277206,1184366,350471538,105328,1699310450,952734072,1348248,11014558,75787333,10819,50636595,37553726,45489600,2498184210,3408005,316234505,30243200,109320,30317848,29056,108044,91497725,253142,7185137526,190757,1824100,25576322,53767396,15153210,15054506
103795,32758020,26920466,2889104,79223,390043028,9070867,42981515,2906220,55437,98875,23504138,8546356,9535079,9891790,11209057,10286712,17585977,159405279,7223938,1336397,382169,3566002,9474511,351694,65139,10562159,204213133,283385,411704,776448,2168573,4515392,35535348,103496179,8188649,162969,17613798,1364270000,22531350,22239904,73722860,4871101,47791911,759385,526437,4757575,7162679,11439767,155909,59172,1152309,10525347,80982500,912164,72778,5643475,10405844,39113313,2023837097,3084236443,2267745366,408271623,903123160,15903112,91812566,338466271,,46480882,1314545,97366774,508193872,476608101,5461512,885806,66316092,48842,104015,1875713,64613160,3727000,26962563,34038,11805509,1917852,1725744,1129424,10892413,106360,56295,15923559,160967,763393,1227211897,7229500,8809216,704745420,4238389,10572466,9866468,4610015643,6114993204,1504977561,497751634,255131116,1007225927,82590,1293859294,,4657740,78411092,35006080,327386,8215700,60789140,2862087,8809306,127276000,17288285,46024250,5835500,15270790,110458,53739,50746659,3782450,550149862,6576397,5603279,4390737,6204108,176421,624335544,934192321,678572076,37127,20771000,2847559084,6044110924,2145785,2237241890,2932367,556319,1993782,588781,31530,34318082,38132,3556397,23589801,408247,421030035,124221600,52898,5365538848,2077495,16962846,434558,51924182,361077997,621810,2923896,54468,27212382,4063920,1260934,17068838,30228017,354223012,2370992,268050,19148219,176460502,6013997,16865008,5137232,28323241,11853,4509700,1276165062,3960925,28774019,185546257,3903986,30973354,100102249,21094,7755785,38011735,830442736,3534874,25116363,10401062,6552584,4294682,2329458,1092678876,275484,2374419,19908979,143819666,11345357,1721847786,30776722,37737913,14546111,5469724,575504,7079162,6281189,32657,13513125,7130576,978926559,11530971,979017918,38266156,191266,547928,5418649,2061980,9696110,1295097,37685,91359,19203090,33739,13569438,1998686391,450521747,7228915,68416772,8362745,5466241,608136047,1212814,356783315,105782,1721847786,979017918,1354493,11143908,77030628,10908,52234869,38833338,45271947,2517979764,3419546,318622525,30757700,109357,30738378,29588,107884,92544915,258850,7271322821,192290,1821800,26246327,54539571,15620974,15411675
104341,33736494,27859305,2880703,78014,398304960,9154302,43417765,2916950,55537,99923,23850784,8642699,9649341,10199270,11274196,10575952,18110624,161200886,7177991,1371855,386838,3535961,9489616,359288,65239,10724705,205962108,284217,417542,787386,2209197,4546100,35832513,103257751,8282396,163758,17762681,1371220000,23108472,22834522,76196619,4995648,48228697,777424,532913,4807852,7204948,11461432,157980,59963,1160985,10546059,81686611,927414,73162,5683483,10528394,39871528,2038410865,3127578757,2283108073,410770813,907426233,16144368,93778172,339533474,,46444832,1315407,99873033,509717579,487923553,5479531,892149,66593366,48965,104433,1930175,65128861,3717100,27582821,34228,12091533,1977590,1770526,1175389,10820883,106823,56114,16252429,161797,768514,1234714041,7291300,8960829,724482652,4203604,10711061,9843028,4654714482,6194062653,1539348171,509396383,258162113,1029951788,83167,1309053980,,4701957,79360487,36115649,330815,8380100,60730582,2871934,9159302,127141000,17542806,47236259,5956900,15517635,112407,54288,51014947,3935794,556257851,6663967,5851479,4499621,6234955,177206,631062657,956631108,696058453,37403,20966000,2889349899,6122845409,2174645,2250812795,2904910,569604,1977527,600942,31754,34803322,38307,3554108,24234088,418403,428974903,125890949,52994,5426786956,2079308,17467905,445053,52403669,367449306,622159,2976877,54816,28010691,4182341,1262605,17573607,30723155,356937591,2425561,272400,19896965,181181744,6082035,16939923,5190239,28656282,12475,4595700,1284497900,4199810,29396503,189380513,3969249,31376671,101716359,21288,7919825,37986412,854646007,3473177,25243917,10358076,6639119,4422143,2358955,1097735849,277690,2481539,19815481,144096870,11629553,1744199944,31557144,38647803,14976994,5535002,587482,7237025,6312478,32960,13908129,7095383,1005756630,11882136,1005850049,38960406,195553,553208,5423801,2063531,9799186,1319011,38824,93419,18734987,34339,14009413,2013132699,452960829,7416802,68657600,8548651,5565284,614891969,1240977,363027163,106364,1744199944,1005850049,1360092,11273661,78271472,11001,53879957,40144870,45154029,2537437057,3431552,321039839,31298900,109455,31155134,30113,107710,93571567,264603,7357559450,193759,1801800,26916207,55291225,16100587,15777451
104822,34656032,28813463,2876101,77281,406452690,9269612,43847430,2924816,55599,100963,24210809,8736668,9757812,10524117,11331422,10872298,18646433,162951560,7127822,1425171,391232,3516816,9501534,366954,65341,10887882,207652865,284996,423196,797765,2250260,4594621,36264604,102994343,8373338,164541,17909754,1378665000,23695919,23439189,78736153,5125821,48653419,795601,539560,4857274,7245472,11475982,159663,60765,1170125,10566332,82348669,942333,73543,5728010,10648791,40606052,2053299126,3170657660,2298726779,413234935,911686319,16385068,95688681,340617355,,46484062,1315790,102403196,511218960,499508468,5495303,898760,66859768,49117,104937,1979786,65595565,3719300,28206728,34408,12395924,2038501,1815698,1221490,10775971,107317,56186,16582469,162896,773303,1242137612,7336600,9112867,744602976,4174349,10847334,9814023,4699231955,6273584648,1574352693,521159047,261115456,1053193646,83737,1324171354,,4755335,80277428,37202572,335439,8546000,60627498,2881355,9455802,126994511,17794055,48461567,6079500,15762370,114395,54821,51245707,4052584,562254848,6758353,6006668,4613823,6293253,178015,637663890,979387925,714022293,37666,21203000,2931075528,6202019744,2203821,2264568981,2868231,582014,1959537,612167,31949,35276786,38499,3551954,24894551,427756,436738031,127540423,53066,5487997451,2081206,17994837,455356,52885223,373719055,622303,3027398,55023,28829476,4301018,1263473,18091575,31187265,359735880,2479713,276550,20672987,185989640,6149928,17030314,5234519,28982771,13049,4693200,1292855641,4424762,30012500,193203476,4034119,31773839,103320222,21503,8084991,37970087,879292453,3406520,25368620,10325452,6725308,4551566,2388875,1102778565,280208,2569804,19702332,144342396,11917508,1766393714,32275687,39578828,15411614,5607283,599419,7396190,6344722,33203,14317996,7058322,1033118066,12230730,1033212743,39646847,199910,558368,5430798,2065042,9923085,1343098,39969,94677,18430453,34900,14452543,2027896410,455379371,7606374,68863514,8734951,5662544,621534921,1268671,369167489,107122,1766393714,1033212743,1364962,11403248,79512426,11097,55572201,41487965,45004645,2556921923,3444006,323405935,31847900,109643,31568179,30661,107510,94569072,270402,7444157356,195125,1816200,27584213,56015473,16591390,16150362
